,Summer_two_weeks_dpH,Summer_Full_exp_dpH,Winter_two_weeks_dpH,Winter_Full_exp_dpH,Summer_two_weeks_omega,Summer_Full_exp_omega,Winter_two_weeks_omega,Winter_Full_exp_omega
659,0.0003809929,0.013750076,0.0,0.032346725,1.795352,1.8489218,1.5752922,1.6923279
660,0.00040388107,0.02049923,0.0,0.020939827,1.8023992,1.8838038,1.5799633,1.6549262
661,0.0004067421,0.02494812,0.0,0.01760149,1.8128023,1.9138545,1.5861326,1.6491566
662,0.0003991127,0.02793932,0.0,0.015947342,1.8179458,1.9321909,1.5943073,1.6515862
663,0.00040006638,0.037344933,0.0,0.0166893,1.81598,1.9694151,1.6011266,1.6613518
664,0.00039720535,0.045715332,0.0,0.01992321,1.8133103,2.0026875,1.605259,1.6775752
665,0.000395298,0.045396328,0.0,0.036456585,1.8156327,2.0038595,1.6051798,1.7397938
666,0.00037622452,0.038659096,0.0,0.030081272,1.8182974,1.9632334,1.6040357,1.7142287
667,0.00035715103,0.035217285,0.0,0.034742355,1.8245864,1.9479637,1.6016645,1.7293633
668,0.000333786,0.034407616,0.0,0.03594923,1.8361368,1.9551955,1.600942,1.7331868
669,0.00029945374,0.029144287,0.0,0.035796642,1.8380502,1.9579116,1.6012694,1.7329582
670,0.00029706955,0.024224758,0.0,0.034606934,1.8403959,1.9394474,1.6036509,1.7309805
671,0.00028800964,0.024146557,0.0,0.032940865,1.8451403,1.944126,1.6075615,1.7288271
672,0.0002822876,0.032526016,0.0,0.03182459,1.8492743,1.9844733,1.6123351,1.7296829
673,0.00027751923,0.045892715,0.0,0.035541534,1.8515221,2.0456135,1.6154966,1.7472887
674,0.00027227402,0.046344757,0.0,0.050599575,1.8532938,2.0495882,1.610499,1.8005234
675,0.00027227402,0.04238844,0.0,0.059563637,1.8529373,2.0316203,1.605936,1.8311564
676,0.00027227402,0.044635773,0.0,0.06427097,1.8512357,2.0397213,1.6004863,1.8441685
677,0.00027418137,0.044822216,0.0,0.032269,1.8508224,2.040081,1.606965,1.7256562
678,0.0002732277,0.03853464,0.0,0.02896738,1.8517252,2.0133028,1.6034575,1.7094291
679,0.00026750565,0.03450775,0.0,0.030251503,1.8557526,2.0001442,1.6004534,1.7110742
680,0.00025463104,0.027152061,0.0,0.03535652,1.8658977,1.979277,1.5992883,1.7291633
681,0.00023794174,0.02071762,0.0,0.038551807,1.8827356,1.9692835,1.6010312,1.7432532
682,0.0002207756,0.01884222,0.0,0.03205061,1.8992852,1.978665,1.6104397,1.7285339
683,0.0002117157,0.014222145,0.0,0.023205757,1.9062277,1.9658021,1.6242719,1.7096826
684,0.00019788742,0.031113148,0.0,0.013677597,1.9238325,2.059044,1.6408132,1.6911473
685,0.00019741058,0.048843384,0.0,0.007919788,1.9327288,2.1492643,1.6587125,1.6879902
686,0.00020074844,0.04131794,0.0,0.0057811737,1.9433732,2.1257024,1.6740125,1.6955236
687,0.00021314621,0.03378153,0.0,0.005188942,1.9367198,2.083988,1.6887218,1.7081748
688,0.00022172928,0.024245262,0.0,0.0059137344,1.9260699,2.0299423,1.7012057,1.7235384
689,0.00022888184,0.020632744,0.0,0.0085392,1.9124535,1.9997673,1.703548,1.7359091
690,0.000228405,0.022304058,0.0,0.011560917,1.9068075,2.0047283,1.7010895,1.7449737
691,0.00022506714,0.02367258,0.0,0.016784191,1.9041196,2.0107992,1.6980454,1.7619838
692,0.00022172928,0.024255753,0.0,0.02157116,1.9042848,2.014824,1.6952502,1.7776995
693,0.00021886826,0.0262928,0.0,0.025075436,1.9033383,2.0273812,1.6927153,1.7887691
694,0.00021886826,0.0300498,0.0,0.030076504,1.9004086,2.049344,1.690478,1.8061405
695,0.0002193451,0.036943436,0.0,0.0347023,1.8971618,2.055691,1.689363,1.8233738
696,0.00022363663,0.041805267,0.0,0.03840971,1.8945721,2.0747201,1.6904287,1.8394138
697,0.00022792816,0.045238495,0.0,0.041571617,1.8931088,2.0886528,1.6917123,1.85361
698,0.0002322197,0.048190594,0.0,0.04479599,1.891981,2.1008408,1.6917753,1.8668107
699,0.00023460388,0.04785633,0.0,0.041733265,1.8905745,2.0977452,1.690144,1.8525505
700,0.00023794174,0.052030087,0.0,0.033041477,1.8891859,2.1153023,1.6865886,1.813777
701,0.00023937225,0.05219698,0.0,0.02296114,1.8876028,2.1143034,1.6810923,1.7683114
702,0.00023937225,0.06692648,0.0,0.016516685,1.8883004,2.183761,1.6764121,1.7385896
703,0.00023794174,0.08931017,0.0,0.014448643,1.8919879,2.2965376,1.672417,1.7265819
704,0.00023889542,0.09742832,0.0,0.01578331,1.8952755,2.341167,1.6686543,1.7277769
705,0.00024271011,0.101222515,0.0,0.020715714,1.8944974,2.3593655,1.6671845,1.7450986
706,0.00024414062,0.09819031,0.0,0.03170681,1.8973576,2.347598,1.6689081,1.7896327
707,0.00024414062,0.089607716,0.0,0.024057865,1.9023317,2.310651,1.6739397,1.7650906
708,0.00024843216,0.055886745,0.0,0.017268658,1.9009428,2.146373,1.6810527,1.7462705
709,0.00025367737,0.029538155,0.0,0.013679028,1.8961884,2.021673,1.6876322,1.7392899
710,0.00025510788,0.020554066,0.0,0.009032249,1.8919731,1.9780679,1.6935011,1.7275585
711,0.00026512146,0.01565075,0.0,0.006580353,1.8884348,1.9532303,1.6973878,1.7221894
712,0.00027418137,0.012716293,0.0,0.0067157745,1.8884293,1.9406916,1.6993507,1.7246904
713,0.00026893616,0.011793137,0.0,0.009109974,1.8853264,1.9336103,1.6999058,1.7343707
714,0.00027179718,0.01241684,0.0,0.020664215,1.8820785,1.9328948,1.6987187,1.7778219
715,0.0002732277,0.013471603,0.0,0.021151066,1.8807431,1.9381886,1.6975845,1.7784872
716,0.00027179718,0.015229225,0.0,0.02283144,1.8804369,1.9491063,1.6958166,1.7832142
717,0.00026750565,0.017591953,0.0,0.02414608,1.8807069,1.9646608,1.693802,1.7862574
718,0.00026655197,0.024086952,0.0,0.026750565,1.879676,2.0060453,1.6919813,1.7945899
719,0.00026226044,0.041027546,0.0,0.030565739,1.8787661,2.053869,1.6904292,1.8080393
720,0.0002593994,0.044778347,0.0,0.033964157,1.8779297,2.069795,1.6907858,1.8219603
721,0.0002579689,0.047036648,0.0,0.03537941,1.8775239,2.0795393,1.6925575,1.8295285
722,0.00025844574,0.047252655,0.0,0.03520012,1.877697,2.0807092,1.6946387,1.8310447
723,0.0002593994,0.05633068,0.0,0.038454533,1.8780012,2.1225054,1.6958777,1.8455076
724,0.0002617836,0.06954336,0.0,0.038701057,1.8780788,2.1842952,1.6943814,1.8448881
725,0.00026512146,0.08436012,0.0,0.031961918,1.8781672,2.255561,1.6892229,1.8123288
726,0.0002670288,0.09777641,0.0,0.023908138,1.8791443,2.3230307,1.68197,1.7729553
727,0.00026798248,0.10329819,0.0,0.018972874,1.8823543,2.3548658,1.6789001,1.7506346
728,0.00026750565,0.10068989,0.0,0.01691246,1.8900446,2.3513224,1.6786889,1.7424955
729,0.0002670288,0.09338379,0.0,0.01799202,1.8956343,2.3214357,1.6785041,1.7464434
730,0.00026607513,0.10636473,0.0,0.025597095,1.8987266,2.391013,1.6783122,1.775689
731,0.0002655983,0.111878395,0.0,0.030620575,1.9045569,2.4269006,1.6793747,1.7965783
732,0.0002641678,0.088098526,0.0,0.020825863,1.9069872,2.3086703,1.6838428,1.7629267
733,0.0002593994,0.05617237,0.0,0.01591587,1.908083,2.1557198,1.6920767,1.7524796
734,0.0002360344,0.031854153,0.0,0.009548187,1.9096197,2.0463417,1.6973753,1.7334801
735,0.0001950264,0.022222519,0.0,0.0054602623,1.9202932,2.0151231,1.6980408,1.7186075
736,0.00018453598,0.016333103,0.0,0.004512787,1.9321855,2.0016785,1.696682,1.713648
737,0.00019836426,0.014100075,0.0,0.0053949356,1.9441547,2.0041854,1.6947507,1.7150273
738,0.00018692017,0.016827583,0.0,0.008423328,1.9568747,2.0293458,1.6932567,1.7249794
739,0.0001835823,0.021045685,0.0,0.0149822235,1.9580427,2.049319,1.692934,1.7497245
740,0.00018405914,0.025502205,0.0,0.015268326,1.955918,2.0670602,1.6928835,1.7507926
741,0.00018835068,0.034264565,0.0,0.0140218735,1.95224,2.1028748,1.6911545,1.7442198
742,0.00019407272,0.053358078,0.0,0.013646126,1.9471823,2.186199,1.6899034,1.7415004
743,0.00019741058,0.08056259,0.0,0.014588833,1.9411955,2.3115778,1.6890774,1.7442654
744,0.0001988411,0.0751071,0.0,0.016469479,1.9359379,2.2791646,1.6880528,1.750444
745,0.0002002716,0.09222841,0.0,0.018808365,1.9320494,2.361799,1.6870856,1.7584721
746,0.00019693375,0.0850358,0.0,0.021915436,1.930295,2.324814,1.6863399,1.7697492
747,0.00019598007,0.091546535,0.0,0.0271945,1.9291557,2.3565884,1.685988,1.7900218
748,0.00019693375,0.106132984,0.0,0.032396317,1.9271692,2.4283903,1.6857171,1.8102984
749,0.0002002716,0.12691307,0.0,0.031746864,1.9235755,2.5319011,1.6849785,1.806935
750,0.00020647049,0.13734579,0.0,0.028117657,1.91881,2.581856,1.6838661,1.7914181
751,0.00021409988,0.13947105,0.0,0.025800228,1.9142647,2.5874712,1.6825938,1.7809895
752,0.00022220612,0.14014482,0.0,0.024404526,1.9125037,2.588751,1.6811904,1.7740642
753,0.000228405,0.11191273,0.0,0.026614666,1.9161154,2.4414454,1.6803058,1.7817682
754,0.0002245903,0.060525894,0.0,0.034563065,1.9205021,2.190223,1.6803975,1.8132321
755,0.00021314621,0.037067413,0.0,0.03595066,1.9299105,2.0916224,1.6819968,1.8205091
756,0.0001950264,0.032295227,0.0,0.020798683,1.9467131,2.0880249,1.6842271,1.7632151
757,0.00017595291,0.02785635,0.0,0.012312412,1.9546095,2.0763493,1.6861292,1.7325376
758,0.00014925003,0.02144432,0.0,0.007894039,1.966929,2.0605116,1.6860781,1.7156968
759,0.00013017654,0.02120924,0.0,0.0053682327,1.9788103,2.0719225,1.683479,1.7035409
760,0.00012207031,0.028640747,0.0,0.004079342,1.9904871,2.1181295,1.6794376,1.6946234
761,0.000118255615,0.03968239,0.0,0.0038146973,1.994718,2.1741154,1.6735688,1.6877187
762,0.000121593475,0.055288315,0.0,0.00445652,1.9936304,2.24763,1.6676825,1.6841666
763,0.00013160706,0.07440472,0.0,0.007791519,1.988068,2.3359306,1.6642966,1.6931567
764,0.0001449585,0.09425831,0.0,0.019469738,1.9805886,2.4289122,1.6607441,1.7335768
765,0.00015640259,0.109908104,0.0,0.013129711,1.9747897,2.504614,1.662547,1.7114002
766,0.00016450882,0.10911369,0.0,0.012311459,1.9707373,2.4952135,1.6654369,1.7112929
767,0.0001654625,0.10623312,0.0053110123,0.012191296,1.9702554,2.479435,1.6885873,1.7144283
768,0.00016021729,0.115347385,0.0073037148,0.013134956,1.9712133,2.5304534,1.70298,1.72306
769,0.00015497208,0.12361479,0.009370804,0.014869213,1.972289,2.5794923,1.7163835,1.734713
770,0.00015115738,0.11803055,0.012411118,0.017765522,1.9725199,2.550924,1.7348251,1.7525133
771,0.00014734268,0.10456419,0.014594078,0.019855022,1.9728785,2.4791305,1.7474123,1.7646747
772,0.00014829636,0.0976944,0.015352249,0.020494938,1.971148,2.43985,1.750995,1.7675996
773,0.00015306473,0.1022172,0.020346642,0.024395466,1.9671749,2.4581842,1.7508312,1.7665595
774,0.00015974045,0.10078812,0.020897865,0.024728298,1.9637936,2.4463499,1.7536745,1.7685796
775,0.00017261505,0.110476494,0.019738674,0.023432255,1.9574438,2.4882908,1.7508584,1.7652224
776,0.00018644333,0.116322994,0.015895844,0.01976633,1.954007,2.513383,1.7385248,1.7534971
777,0.00018548965,0.10012102,0.013110638,0.017395973,1.9587728,2.4329197,1.7295341,1.746051
778,0.00017642975,0.08908558,0.01490593,0.019386292,1.9709696,2.3909287,1.7377638,1.7551247
779,0.00017261505,0.07817602,0.020693302,0.025093555,1.9847565,2.352377,1.7604742,1.777733
780,0.00016307831,0.07019091,0.023697376,0.027779102,1.9952816,2.324009,1.7723616,1.7884618
781,0.00014686584,0.064338684,0.020633698,0.023688316,2.0136855,2.315439,1.7586942,1.7706598
782,0.00013017654,0.064172745,0.005039215,0.0074243546,2.0216296,2.3238661,1.6910344,1.7000208
783,0.00011062622,0.038583755,0.002863884,0.0045204163,2.0169237,2.1932118,1.6726626,1.6788322
784,9.012222e-05,0.019705296,0.0024962425,0.0035324097,1.8933617,1.9765075,1.6631851,1.667025
785,5.1498413e-05,0.023337841,0.002735138,0.0034251213,1.4163746,1.4918722,1.6538023,1.6563425
786,5.6743622e-05,0.031109333,0.0037646294,0.0042476654,1.4497772,1.553538,1.6463041,1.6480769
787,6.198883e-05,0.02873516,0.0068411827,0.0072340965,1.4768968,1.5741574,1.6508828,1.6523285
788,7.05719e-05,0.034888268,0.026282787,0.026615143,1.5665311,1.6921602,1.716844,1.7181152
789,8.6307526e-05,0.03451109,0.014995575,0.015636444,1.7102456,1.845018,1.6772751,1.6796683
790,0.000104904175,0.034803867,0.0072813034,0.008011818,1.8345213,1.9795614,1.641861,1.6445452
791,0.0001296997,0.04357195,0.0064516068,0.007438183,1.8792931,2.0666234,1.6485953,1.6522336
792,0.00013160706,0.059165955,0.0066223145,0.008034229,1.8789102,2.1380694,1.6726294,1.6787091
793,0.000108242035,0.048513412,0.0072102547,0.008982182,1.8471466,2.0535972,1.6876154,1.6957808
794,8.8214874e-05,0.043137074,0.008167267,0.01017189,1.8049341,1.983625,1.6982728,1.7078236
795,8.2969666e-05,0.0457263,0.00922966,0.011403561,1.7877914,1.9760183,1.7064966,1.7170585
796,8.201599e-05,0.056585312,0.010401726,0.012655735,1.7888554,2.0245776,1.7141232,1.7251844
797,8.392334e-05,0.06926298,0.011423588,0.013739109,1.7917148,2.0845213,1.7206494,1.7321087
798,8.583069e-05,0.07586765,0.014146805,0.017224312,1.7969805,2.1208124,1.7218004,1.7336363
799,8.916855e-05,0.081905365,0.013247013,0.016418934,1.8029395,2.1558435,1.7189192,1.7311001
800,9.346008e-05,0.086630344,0.011502743,0.014762878,1.8093505,2.1856904,1.7130213,1.7255012
801,9.918213e-05,0.089355946,0.010043144,0.013388157,1.8165671,2.2072895,1.7083513,1.721124
802,0.00010204315,0.08850145,0.010101795,0.013511181,1.8231903,2.2111294,1.7093577,1.7223787
803,0.00010204315,0.08458042,0.01425457,0.017667294,1.8263038,2.1961555,1.7256355,1.7387881
804,0.00010251999,0.083632946,0.0399189,0.04319191,1.8283535,2.1940675,1.8262539,1.8395499
805,0.00010061264,0.08161545,0.030234337,0.033472538,1.8270556,2.177945,1.7871842,1.8000695
806,9.870529e-05,0.07533693,0.010662079,0.013744354,1.8255982,2.1322947,1.7089787,1.7207484
807,9.536743e-05,0.06683397,0.0073547363,0.010056496,1.8277588,2.1148632,1.6911516,1.701368
808,9.4890594e-05,0.067827225,0.0055503845,0.0076360703,1.8299866,2.1219907,1.6756244,1.6834373
809,9.536743e-05,0.07476902,0.004778862,0.0062322617,1.8310133,2.1553986,1.6598762,1.6652704
810,9.584427e-05,0.08097458,0.0041713715,0.00504303,1.8314985,2.1851547,1.6239161,1.6270798
811,9.679794e-05,0.08981037,0.00816679,0.008122921,1.8318033,2.2277172,1.3111104,1.3109808
812,9.727478e-05,0.099488735,0.019732475,0.019720078,1.8319913,2.2750318,1.2712101,1.2711754
813,9.679794e-05,0.107963085,0.042136192,0.04213047,1.8320837,2.3171442,1.3374237,1.3374052
814,9.679794e-05,0.117321014,0.03190899,0.03203392,1.8315706,2.363691,1.3837639,1.3841523
815,9.727478e-05,0.1235981,0.019309044,0.019783974,1.8318545,2.3961992,1.4606036,1.4621654
816,9.8228455e-05,0.12671375,0.010382652,0.011341572,1.8331343,2.4139585,1.5182513,1.5215229
817,9.870529e-05,0.13817596,0.009628296,0.010887146,1.8341002,2.475358,1.5607125,1.5656918
818,9.918213e-05,0.14526415,0.010679245,0.012187481,1.8357013,2.5153754,1.6008807,1.607327
819,0.00010061264,0.14800549,0.011663914,0.013341427,1.837553,2.5326607,1.6321522,1.6396395
820,0.000101566315,0.1514926,0.012818813,0.014588833,1.8392388,2.553895,1.6544741,1.6625781
821,0.00010442734,0.15230513,0.015331745,0.017134666,1.8417116,2.5616832,1.6768584,1.6852474
822,0.00010728836,0.14843464,0.017266273,0.01909542,1.8455701,2.545769,1.6943874,1.7030052
823,0.00011205673,0.1469717,0.021697044,0.024017334,1.8504562,2.544494,1.7044944,1.713326
824,0.00011730194,0.14539003,0.021406174,0.023795128,1.8559448,2.5435922,1.7094101,1.7185278
825,0.000121593475,0.1470542,0.017874718,0.020379543,1.8616601,2.5602646,1.7031808,1.7127088
826,0.00012874603,0.14243698,0.015836716,0.018452644,1.8713645,2.547809,1.7009579,1.7108914
827,0.0001373291,0.12479401,0.016327381,0.019007683,1.8823563,2.4677,1.7063255,1.7165332
828,0.0001373291,0.1047554,0.026485443,0.02914095,1.8908566,2.374325,1.7455114,1.7558446
829,0.00013160706,0.08562279,0.050526142,0.05302286,1.8898735,2.2411096,1.8297544,1.8399044
830,0.00012540817,0.07454014,0.034026623,0.036483765,1.8857702,2.157656,1.7562717,1.7658843
831,0.00012350082,0.07036924,0.016748905,0.018758774,1.8855205,2.1285467,1.6582063,1.6656586
832,0.00012207031,0.06914854,0.011927605,0.013197899,1.8877525,2.1228359,1.6029743,1.6075357
833,0.00011253357,0.055273533,0.009379387,0.0101156235,1.8912176,2.1334283,1.580022,1.5826273
834,0.00011205673,0.05946493,0.003874302,0.0046639442,1.8930745,2.1550255,1.5510374,1.5537812
835,0.00011205673,0.06753874,0.004609108,0.0050497055,1.8927702,2.192724,1.5029474,1.5044336
836,0.000111579895,0.07775116,0.010601521,0.010730267,1.8918319,2.2406547,1.4604038,1.4608227
837,0.00011396408,0.09078789,0.034886837,0.03494501,1.8913308,2.3040879,1.5225782,1.5227742
838,0.00011301041,0.10132599,0.04888916,0.049147606,1.8912158,2.3569272,1.5995771,1.6004995
839,0.00011396408,0.110906124,0.009085655,0.0096645355,1.8920015,2.4071069,1.5215839,1.5235577
840,0.00011396408,0.1267786,0.0074501038,0.008199215,1.8921933,2.4908144,1.5322081,1.5347811
841,0.00011205673,0.13274336,0.008089542,0.009113312,1.8925081,2.524062,1.5549966,1.5585641
842,0.00011062622,0.12923574,0.009162903,0.01035881,1.8925738,2.5097399,1.5804609,1.5850028
843,0.00010871887,0.12073326,0.010529518,0.011835575,1.8930912,2.4683964,1.6013107,1.6065044
844,0.00010585785,0.11185837,0.012385845,0.01376152,1.8942472,2.4250433,1.6195217,1.6251482
845,0.00010442734,0.10040283,0.014921188,0.016336918,1.896143,2.3679097,1.6379194,1.6438266
846,0.00010442734,0.090955734,0.01919651,0.0206151,1.89862,2.322134,1.6630454,1.6690483
847,0.00010585785,0.0922184,0.031959057,0.033569336,1.9003254,2.3294075,1.6900111,1.6960877
848,0.000108242035,0.09712839,0.03849554,0.04011345,1.901771,2.3547127,1.7171046,1.7233032
849,0.00011444092,0.10872936,0.031076908,0.03277588,1.902772,2.411977,1.694131,1.700555
850,0.00012302399,0.114396095,0.025743008,0.027522564,1.9058548,2.442846,1.6802746,1.6869506
851,0.00012731552,0.10573387,0.022777557,0.024627209,1.9093887,2.4023874,1.6752297,1.6821474
852,0.0001206398,0.07895708,0.023838043,0.025724411,1.9072889,2.2646418,1.6832486,1.6903394
853,0.00011539459,0.065838814,0.042520523,0.044345856,1.9093674,2.1726968,1.7517613,1.758883
854,0.00011205673,0.06134796,0.050468445,0.052213192,1.915176,2.147699,1.7717644,1.7786411
855,0.00011062622,0.060569763,0.028240204,0.02986288,1.9195036,2.14709,1.6723971,1.6784536
856,0.00010967255,0.062387466,0.014294624,0.015435219,1.9227041,2.163492,1.5920986,1.5961663
857,0.000108242035,0.06262398,0.009999752,0.010944366,1.9254208,2.1682594,1.5667497,1.5700665
858,0.0001077652,0.06130886,0.0043234825,0.0051841736,1.2846645,1.4403243,1.5422195,1.545197
859,0.0001001358,0.049714565,0.003923893,0.004480362,1.928449,2.1489618,1.5068992,1.5087801
860,9.918213e-05,0.050634384,0.0052375793,0.0056829453,1.929368,2.1542718,1.4963244,1.4978164
861,9.918213e-05,0.053678513,0.010690212,0.01102066,1.92977,2.1689832,1.5018314,1.5029408
862,9.918213e-05,0.062247276,0.042798042,0.0430789,1.9293447,2.2091367,1.6075239,1.6085316
863,9.9658966e-05,0.07490444,0.013955116,0.014437199,1.9277903,2.2686217,1.5297579,1.5314083
864,0.0001001358,0.08516979,0.008409023,0.008960724,1.926747,2.318195,1.5201979,1.5220824
865,0.00010108948,0.09226179,0.007628441,0.008324623,1.9259858,2.3529599,1.5306387,1.5330267
866,0.000101566315,0.09630966,0.00877285,0.009678841,1.9256535,2.3731341,1.5507425,1.5538903
867,0.000101566315,0.10171604,0.010070324,0.0110731125,1.925147,2.4002512,1.5701461,1.5738448
868,0.000102996826,0.10536718,0.011958122,0.013027191,1.9246534,2.4185305,1.5880498,1.5921397
869,0.00010347366,0.10700607,0.014592171,0.015696526,1.9241138,2.426376,1.6065632,1.6108927
870,0.00010442734,0.108062744,0.01853323,0.019647121,1.9236988,2.4313684,1.6298517,1.6342864
871,0.000104904175,0.117268085,0.022533417,0.023643494,1.922565,2.4785006,1.6521868,1.6566582
872,0.00010585785,0.12452078,0.033084393,0.034297466,1.9214249,2.5162492,1.66572,1.6702313
873,0.000108242035,0.12752008,0.04065132,0.04186535,1.9217157,2.5328836,1.6960444,1.700636
874,0.000108242035,0.12389469,0.053325176,0.054533005,1.9277773,2.520858,1.7487345,1.7534367
875,0.0001077652,0.10766888,0.055355072,0.05659771,1.9413668,2.4518201,1.762917,1.7677917
876,0.000104904175,0.09266424,0.026648521,0.02802658,1.9547364,2.3899622,1.6632324,1.6683487
877,0.000101566315,0.0807085,0.027667522,0.02908039,1.9624516,2.3166199,1.6714982,1.6767678
878,9.9658966e-05,0.075381756,0.05238676,0.053728104,1.9619393,2.2795923,1.760599,1.7658509
879,9.727478e-05,0.07260084,0.05841446,0.059691906,1.9512388,2.2502933,1.7724824,1.7775105
880,8.2969666e-05,0.060970306,0.031824112,0.03303671,1.9060138,2.1168463,1.6587242,1.6632096
881,7.009506e-05,0.054381847,0.015213966,0.016081333,1.7985455,1.9542223,1.5735432,1.5766006
882,7.200241e-05,0.05261612,0.012049198,0.012789249,1.7650412,1.9088864,1.5570406,1.5596203
883,7.534027e-05,0.051800728,0.004837513,0.0056214333,1.747213,1.8846785,1.5403773,1.5430835
884,6.151199e-05,0.042943,0.004673004,0.0051722527,1.7334934,1.9048625,1.5051422,1.5068259
885,6.4373016e-05,0.053710938,0.007016659,0.007358074,1.730209,1.9466165,1.4940616,1.4952062
886,6.484985e-05,0.06494808,0.02019167,0.02036333,1.7265948,1.9908878,1.5232428,1.523825
887,6.67572e-05,0.07755804,0.050498962,0.050685883,1.7248558,2.0443676,1.63091,1.6315886
888,6.818771e-05,0.09224939,0.012170792,0.012615681,1.7211694,2.1063492,1.5255423,1.5270638
889,6.866455e-05,0.101901054,0.008566856,0.00906992,1.7050152,2.1311104,1.5226092,1.5243257
890,7.009506e-05,0.10201597,0.008562088,0.009183884,1.6760111,2.0959387,1.533535,1.535673
891,6.9618225e-05,0.10560894,0.009963989,0.010727406,1.6377687,2.0649154,1.5505018,1.5531527
892,6.9618225e-05,0.10557985,0.012567043,0.0134215355,1.6061205,2.0254955,1.5684191,1.5714202
893,7.05719e-05,0.10347271,0.015488148,0.016376019,1.5789973,1.982667,1.588355,1.5915643
894,7.1525574e-05,0.10911083,0.019932747,0.020824432,1.5569257,1.9795922,1.6129465,1.6162273
895,7.104874e-05,0.10860443,0.02437687,0.025261879,1.5382346,1.9543699,1.6351687,1.638456
896,7.1525574e-05,0.11344051,0.030236244,0.031124115,1.5259739,1.9607148,1.632301,1.6355381
897,7.104874e-05,0.109829426,0.031593323,0.032455444,1.5971384,2.0343559,1.6349429,1.6380901
898,7.6293945e-05,0.08771086,0.042447567,0.04327202,1.6992188,2.059941,1.6733955,1.6764694
899,8.106232e-05,0.06991339,0.054588318,0.055387974,1.7891444,2.0849726,1.7190738,1.7221336
900,8.535385e-05,0.051107883,0.070373535,0.07115698,1.8429664,2.0609367,1.782257,1.7853523
901,8.773804e-05,0.044423103,0.084943295,0.08569622,1.9078761,2.1022441,1.8367566,1.8398215
902,8.869171e-05,0.043338776,0.08341694,0.08415842,1.9364872,2.1261072,1.8295307,1.8325354
903,8.916855e-05,0.045404434,0.06083727,0.061567783,1.950831,2.1562588,1.7367249,1.739544
904,8.916855e-05,0.046024323,0.032136917,0.032806396,1.9551216,2.1653268,1.6233944,1.6258235
905,8.8214874e-05,0.04463005,0.019410133,0.019970417,1.9495512,2.1494412,1.568138,1.5701056
906,8.8214874e-05,0.046646595,0.012479305,0.013010025,1.950193,2.164362,1.5418261,1.5436602
907,8.8214874e-05,0.053432465,0.0046806335,0.0053391457,1.9486403,2.2110775,1.5348862,1.5371505
908,8.916855e-05,0.06966305,0.0041036606,0.0045747757,1.9432225,2.261348,1.510003,1.511599
